split,sample_id,subset,y,votes_entailment,votes_neutral,votes_contradiction,n_raters,top_votes,second_votes,top_margin,majority_label_index
train,snli::4544230674.jpg#4r1e,snli,0,58,41,1,100,58,41,17,0
train,snli::4544243028.jpg#1r1n,snli,2,11,41,48,100,48,41,7,2
train,snli::4545817148.jpg#2r1n,snli,1,12,84,4,100,84,12,72,1
train,snli::4546261932.jpg#0r1e,snli,0,89,11,0,100,89,11,78,0
train,snli::4546261932.jpg#3r1e,snli,0,83,15,2,100,83,15,68,0
train,snli::4546261932.jpg#3r1n,snli,1,5,94,1,100,94,5,89,1
train,snli::4554364450.jpg#1r1n,snli,1,11,84,5,100,84,11,73,1
train,snli::4555935886.jpg#4r1e,snli,0,99,0,1,100,99,1,98,0
train,snli::4556128862.jpg#0r1e,snli,0,77,19,4,100,77,19,58,0
train,snli::4556128862.jpg#0r1n,snli,1,22,75,3,100,75,22,53,1
train,snli::4557915399.jpg#4r1n,snli,1,15,82,3,100,82,15,67,1
train,snli::4559327596.jpg#3r1e,snli,1,46,53,1,100,53,46,7,1
train,snli::4562771403.jpg#4r1n,snli,1,3,88,9,100,88,9,79,1
train,snli::4563347566.jpg#0r1n,snli,1,21,74,5,100,74,21,53,1
train,snli::4565259835.jpg#4r1n,snli,2,0,17,83,100,83,17,66,2
train,snli::4571649296.jpg#2r1c,snli,2,2,14,84,100,84,14,70,2
train,snli::4572766663.jpg#0r1c,snli,1,0,69,31,100,69,31,38,1
train,snli::4573958272.jpg#2r1n,snli,2,0,46,54,100,54,46,8,2
train,snli::4574570790.jpg#3r1n,snli,0,80,20,0,100,80,20,60,0
train,snli::4578161441.jpg#0r1e,snli,1,47,50,3,100,50,47,3,1
train,snli::4578161441.jpg#0r1n,snli,1,5,88,7,100,88,7,81,1
train,snli::4588335754.jpg#0r1e,snli,0,58,42,0,100,58,42,16,0
train,snli::4588335754.jpg#0r1n,snli,1,46,47,7,100,47,46,1,1
train,snli::4588335754.jpg#4r1c,snli,2,2,26,72,100,72,26,46,2
train,snli::458884858.jpg#0r2c,snli,2,2,7,91,100,91,7,84,2
train,snli::4592281294.jpg#3r1n,snli,1,15,85,0,100,85,15,70,1
train,snli::459538095.jpg#0r1e,snli,1,23,77,0,100,77,23,54,1
train,snli::459560694.jpg#0r1c,snli,2,3,34,63,100,63,34,29,2
train,snli::4606399898.jpg#0r1n,snli,1,10,87,3,100,87,10,77,1
train,snli::460869455.jpg#1r1e,snli,0,96,3,1,100,96,3,93,0
train,snli::461044512.jpg#0r1e,snli,0,70,28,2,100,70,28,42,0
train,snli::4615743138.jpg#2r1n,snli,1,42,58,0,100,58,42,16,1
train,snli::462080147.jpg#3r1e,snli,1,17,68,15,100,68,17,51,1
train,snli::4622921215.jpg#1r1e,snli,1,47,53,0,100,53,47,6,1
train,snli::4628337496.jpg#3r1n,snli,1,31,69,0,100,69,31,38,1
train,snli::4630881369.jpg#2r1c,snli,0,69,13,18,100,69,18,51,0
train,snli::4633900611.jpg#1r1e,snli,0,98,2,0,100,98,2,96,0
train,snli::4636978915.jpg#0r1c,snli,2,1,9,90,100,90,9,81,2
train,snli::4637931300.jpg#2r1c,snli,2,0,27,73,100,73,27,46,2
train,snli::4637931300.jpg#2r1n,snli,1,0,90,10,100,90,10,80,1
train,snli::4639918324.jpg#3r1e,snli,0,92,7,1,100,92,7,85,0
train,snli::4642869349.jpg#2r1e,snli,1,12,87,1,100,87,12,75,1
train,snli::4645891941.jpg#1r1n,snli,0,57,42,1,100,57,42,15,0
train,snli::4648416380.jpg#0r1n,snli,1,16,84,0,100,84,16,68,1
train,snli::4648653192.jpg#1r1n,snli,1,2,86,12,100,86,12,74,1
train,snli::4650623132.jpg#0r1e,snli,0,84,13,3,100,84,13,71,0
train,snli::4653329590.jpg#0r1n,snli,1,45,55,0,100,55,45,10,1
train,snli::4654662119.jpg#0r1n,snli,1,8,79,13,100,79,13,66,1
train,snli::4655558667.jpg#4r1e,snli,1,44,54,2,100,54,44,10,1
train,snli::4658483278.jpg#0r1n,snli,1,17,82,1,100,82,17,65,1
train,snli::46601243.jpg#1r1c,snli,2,1,29,70,100,70,29,41,2
train,snli::46601243.jpg#1r1n,snli,1,41,57,2,100,57,41,16,1
train,snli::4661070058.jpg#0r1n,snli,1,0,67,33,100,67,33,34,1
train,snli::4662948361.jpg#2r1c,snli,1,2,68,30,100,68,30,38,1
train,snli::4665413015.jpg#4r1c,snli,1,0,50,50,100,50,50,0,1
train,snli::4665413015.jpg#4r1e,snli,1,10,87,3,100,87,10,77,1
train,snli::4665585666.jpg#0r1c,snli,2,0,3,97,100,97,3,94,2
train,snli::4665585666.jpg#0r1e,snli,1,27,72,1,100,72,27,45,1
train,snli::4668912499.jpg#4r1e,snli,0,96,4,0,100,96,4,92,0
train,snli::4668948309.jpg#4r1c,snli,2,5,24,71,100,71,24,47,2
train,snli::4668948309.jpg#4r1n,snli,0,80,20,0,100,80,20,60,0
train,snli::4671126676.jpg#4r1n,snli,1,3,80,17,100,80,17,63,1
train,snli::4671497717.jpg#3r1n,snli,1,17,82,1,100,82,17,65,1
train,snli::4678234335.jpg#0r1n,snli,1,16,84,0,100,84,16,68,1
train,snli::4682929932.jpg#4r1e,snli,0,60,38,2,100,60,38,22,0
train,snli::4683142737.jpg#4r1c,snli,1,0,65,35,100,65,35,30,1
train,snli::4684538785.jpg#1r1e,snli,0,73,24,3,100,73,24,49,0
train,snli::4684538785.jpg#1r1n,snli,1,39,60,1,100,60,39,21,1
train,snli::4686256251.jpg#1r1n,snli,1,19,64,17,100,64,19,45,1
train,snli::4687453573.jpg#3r1n,snli,1,0,88,12,100,88,12,76,1
train,snli::4689716914.jpg#1r1e,snli,0,71,17,12,100,71,17,54,0
train,snli::4690670113.jpg#2r1n,snli,1,34,66,0,100,66,34,32,1
train,snli::4691217656.jpg#4r1c,snli,1,0,67,33,100,67,33,34,1
train,snli::4694000518.jpg#2r1c,snli,2,0,10,90,100,90,10,80,2
train,snli::4695720306.jpg#3r1n,snli,1,1,77,22,100,77,22,55,1
train,snli::4696331217.jpg#4r1n,snli,0,94,5,1,100,94,5,89,0
train,snli::4696903210.jpg#1r1e,snli,0,100,0,0,100,100,0,100,0
train,snli::4696903210.jpg#1r1n,snli,0,47,47,6,100,47,47,0,0
train,snli::4697732220.jpg#0r1n,snli,1,41,52,7,100,52,41,11,1
train,snli::4701971823.jpg#0r1c,snli,2,0,11,89,100,89,11,78,2
train,snli::4705854511.jpg#3r1n,snli,1,5,95,0,100,95,5,90,1
train,snli::4709167742.jpg#1r1n,snli,1,3,93,4,100,93,4,89,1
train,snli::4710229807.jpg#0r1e,snli,0,97,3,0,100,97,3,94,0
train,snli::4710229807.jpg#0r1n,snli,1,17,80,3,100,80,17,63,1
train,snli::4710342117.jpg#2r1n,snli,1,37,63,0,100,63,37,26,1
train,snli::47136688.jpg#1r1e,snli,0,45,44,11,100,45,44,1,0
train,snli::47136688.jpg#1r1n,snli,1,4,94,2,100,94,4,90,1
train,snli::4715846690.jpg#1r1n,snli,1,5,95,0,100,95,5,90,1
train,snli::4716333601.jpg#2r1c,snli,2,6,15,79,100,79,15,64,2
train,snli::4716605063.jpg#2r1c,snli,2,2,24,74,100,74,24,50,2
train,snli::4716605063.jpg#2r1n,snli,1,7,92,1,100,92,7,85,1
train,snli::4716768732.jpg#4r1n,snli,1,14,85,1,100,85,14,71,1
train,snli::4717112737.jpg#3r1n,snli,1,0,69,31,100,69,31,38,1
train,snli::4717657834.jpg#4r1e,snli,0,93,7,0,100,93,7,86,0
train,snli::4718146904.jpg#2r1n,snli,1,3,94,3,100,94,3,91,1
train,snli::4723793715.jpg#0r1e,snli,0,85,15,0,100,85,15,70,0
train,snli::4723793715.jpg#0r1n,snli,1,0,96,4,100,96,4,92,1
train,snli::4725723908.jpg#2r1c,snli,1,1,90,9,100,90,9,81,1
train,snli::4726714032.jpg#2r1n,snli,1,5,95,0,100,95,5,90,1
train,snli::4733464337.jpg#1r1e,snli,0,52,47,1,100,52,47,5,0
train,snli::4733464337.jpg#2r1n,snli,1,33,65,2,100,65,33,32,1
train,snli::4734535884.jpg#0r1c,snli,2,0,14,86,100,86,14,72,2
train,snli::4736181045.jpg#0r1n,snli,1,0,96,4,100,96,4,92,1
train,snli::4738025604.jpg#1r1n,snli,1,5,89,6,100,89,6,83,1
train,snli::4740287371.jpg#2r1c,snli,1,0,51,49,100,51,49,2,1
train,snli::4745021716.jpg#3r1e,snli,1,21,60,19,100,60,21,39,1
train,snli::4747522055.jpg#0r1c,snli,2,5,35,60,100,60,35,25,2
train,snli::4751394653.jpg#2r1c,snli,1,5,83,12,100,83,12,71,1
train,snli::4752790409.jpg#3r1e,snli,1,14,84,2,100,84,14,70,1
train,snli::4756060669.jpg#3r1e,snli,1,44,56,0,100,56,44,12,1
train,snli::4756089621.jpg#3r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::4756089621.jpg#3r1n,snli,1,0,63,37,100,63,37,26,1
train,snli::4757246740.jpg#0r1n,snli,1,0,68,32,100,68,32,36,1
train,snli::4757587296.jpg#2r1n,snli,2,0,47,53,100,53,47,6,2
train,snli::475816542.jpg#2r1c,snli,2,3,5,92,100,92,5,87,2
train,snli::4759111806.jpg#1r1e,snli,0,96,4,0,100,96,4,92,0
train,snli::4759111806.jpg#2r1e,snli,0,80,16,4,100,80,16,64,0
train,snli::4760325851.jpg#4r1n,snli,1,2,98,0,100,98,2,96,1
train,snli::4762365885.jpg#0r1c,snli,2,0,0,100,100,100,0,100,2
train,snli::4762813376.jpg#0r1c,snli,1,2,86,12,100,86,12,74,1
train,snli::4762813376.jpg#0r1e,snli,1,3,90,7,100,90,7,83,1
train,snli::4762813376.jpg#0r1n,snli,1,0,73,27,100,73,27,46,1
train,snli::4764136953.jpg#4r1e,snli,1,45,52,3,100,52,45,7,1
train,snli::476477265.jpg#0r1n,snli,1,35,64,1,100,64,35,29,1
train,snli::4770860799.jpg#4r1e,snli,1,31,64,5,100,64,31,33,1
train,snli::4771381994.jpg#2r1e,snli,0,68,30,2,100,68,30,38,0
train,snli::477774424.jpg#2r1c,snli,2,2,9,89,100,89,9,80,2
train,snli::477774424.jpg#2r1e,snli,0,96,4,0,100,96,4,92,0
train,snli::4782296476.jpg#0r1c,snli,2,0,2,98,100,98,2,96,2
train,snli::478415357.jpg#0r1e,snli,1,26,71,3,100,71,26,45,1
train,snli::478415357.jpg#0r1n,snli,1,2,86,12,100,86,12,74,1
train,snli::4795292403.jpg#2r1n,snli,1,36,64,0,100,64,36,28,1
train,snli::480048562.jpg#0r1c,snli,1,2,73,25,100,73,25,48,1
train,snli::480048562.jpg#0r1n,snli,1,23,75,2,100,75,23,52,1
train,snli::4805382038.jpg#1r1e,snli,0,98,1,1,100,98,1,97,0
train,snli::4805835848.jpg#0r1n,snli,1,10,76,14,100,76,14,62,1
train,snli::4806214972.jpg#3r1n,snli,1,10,90,0,100,90,10,80,1
train,snli::4806596785.jpg#2r1c,snli,2,7,3,90,100,90,7,83,2
train,snli::4808471657.jpg#2r1n,snli,2,5,1,94,100,94,5,89,2
train,snli::4809864612.jpg#0r1n,snli,1,3,95,2,100,95,3,92,1
train,snli::4811454472.jpg#0r1e,snli,1,45,53,2,100,53,45,8,1
train,snli::4812138503.jpg#0r1e,snli,1,43,56,1,100,56,43,13,1
train,snli::4812138503.jpg#0r1n,snli,2,2,46,52,100,52,46,6,2
train,snli::4816991572.jpg#3r1c,snli,1,0,56,44,100,56,44,12,1
train,snli::4817876923.jpg#2r1n,snli,1,2,94,4,100,94,4,90,1
train,snli::4817877393.jpg#0r1c,snli,2,3,13,84,100,84,13,71,2
train,snli::4824069230.jpg#2r1n,snli,1,14,83,3,100,83,14,69,1
train,snli::4824416683.jpg#0r1c,snli,1,1,57,42,100,57,42,15,1
train,snli::4824416683.jpg#0r1e,snli,0,53,45,2,100,53,45,8,0
train,snli::4824416683.jpg#0r1n,snli,1,2,90,8,100,90,8,82,1
train,snli::4825458628.jpg#1r1c,snli,2,0,7,93,100,93,7,86,2
train,snli::4825458628.jpg#1r1n,snli,1,22,70,8,100,70,22,48,1
train,snli::4825488431.jpg#1r1n,snli,1,0,84,16,100,84,16,68,1
train,snli::4825488431.jpg#2r1n,snli,1,10,88,2,100,88,10,78,1
train,snli::4826619341.jpg#0r1n,snli,1,0,99,1,100,99,1,98,1
train,snli::4830347956.jpg#1r1n,snli,1,1,90,9,100,90,9,81,1
train,snli::483136916.jpg#3r1c,snli,2,0,22,78,100,78,22,56,2
train,snli::4835922124.jpg#0r1n,snli,1,14,45,41,100,45,41,4,1
train,snli::4837051771.jpg#2r1n,snli,1,18,80,2,100,80,18,62,1
train,snli::4844721608.jpg#0r1n,snli,1,0,95,5,100,95,5,90,1
train,snli::4847684090.jpg#1r1c,snli,2,0,48,52,100,52,48,4,2
train,snli::4851006985.jpg#2r1e,snli,0,75,25,0,100,75,25,50,0
train,snli::4851351270.jpg#1r1c,snli,1,0,67,33,100,67,33,34,1
train,snli::4851351270.jpg#1r1e,snli,1,7,93,0,100,93,7,86,1
train,snli::4854166267.jpg#4r1e,snli,1,6,77,17,100,77,17,60,1
train,snli::4857090523.jpg#0r1n,snli,0,48,32,20,100,48,32,16,0
train,snli::4858043205.jpg#4r1c,snli,2,1,34,65,100,65,34,31,2
train,snli::4859795235.jpg#1r1n,snli,1,5,81,14,100,81,14,67,1
train,snli::4865769760.jpg#2r1n,snli,1,28,70,2,100,70,28,42,1
train,snli::4867540330.jpg#0r1n,snli,1,29,71,0,100,71,29,42,1
train,snli::4868582683.jpg#4r1n,snli,1,15,81,4,100,81,15,66,1
train,snli::4869280869.jpg#0r1e,snli,0,97,3,0,100,97,3,94,0
train,snli::4872410849.jpg#0r1e,snli,0,99,0,1,100,99,1,98,0
train,snli::4876504906.jpg#4r1e,snli,0,54,44,2,100,54,44,10,0
train,snli::4877883053.jpg#0r1e,snli,0,96,4,0,100,96,4,92,0
train,snli::4877883053.jpg#0r1n,snli,0,95,4,1,100,95,4,91,0
train,snli::4877883053.jpg#3r1c,snli,1,12,68,20,100,68,20,48,1
train,snli::4878415659.jpg#3r1n,snli,0,64,36,0,100,64,36,28,0
train,snli::4878621384.jpg#0r1e,snli,0,44,32,24,100,44,32,12,0
train,snli::4878621384.jpg#0r1n,snli,0,72,27,1,100,72,27,45,0
train,snli::4887213724.jpg#0r1c,snli,1,2,51,47,100,51,47,4,1
train,snli::4887213724.jpg#0r1n,snli,1,25,71,4,100,71,25,46,1
train,snli::4893518190.jpg#1r1c,snli,2,1,16,83,100,83,16,67,2
train,snli::4896595765.jpg#0r1n,snli,1,35,65,0,100,65,35,30,1
train,snli::489773343.jpg#2r1n,snli,1,23,77,0,100,77,23,54,1
train,snli::4898640485.jpg#0r1e,snli,0,85,13,2,100,85,13,72,0
train,snli::4915375429.jpg#4r1e,snli,1,13,81,6,100,81,13,68,1
train,snli::4916500021.jpg#1r1e,snli,0,75,23,2,100,75,23,52,0
train,snli::4920970731.jpg#3r1c,snli,1,0,84,16,100,84,16,68,1
train,snli::4920970731.jpg#3r1n,snli,1,37,61,2,100,61,37,24,1
train,snli::4922677937.jpg#3r1e,snli,1,29,70,1,100,70,29,41,1
train,snli::4926488843.jpg#1r1c,snli,2,1,37,62,100,62,37,25,2
train,snli::4929777339.jpg#4r1n,snli,1,12,86,2,100,86,12,74,1
train,snli::4930796789.jpg#4r1e,snli,0,73,17,10,100,73,17,56,0
train,snli::4931873269.jpg#1r1n,snli,1,12,78,10,100,78,12,66,1
train,snli::4935241932.jpg#3r1c,snli,1,0,77,23,100,77,23,54,1
train,snli::4935649066.jpg#0r1e,snli,0,53,46,1,100,53,46,7,0
train,snli::4935749619.jpg#2r1e,snli,0,85,15,0,100,85,15,70,0
train,snli::4935749619.jpg#2r1n,snli,1,9,90,1,100,90,9,81,1
train,snli::4937639267.jpg#0r1e,snli,0,75,24,1,100,75,24,51,0
train,snli::4937650592.jpg#4r1n,snli,1,27,73,0,100,73,27,46,1
train,snli::4938916849.jpg#0r1e,snli,1,8,55,37,100,55,37,18,1
train,snli::4940921321.jpg#2r1n,snli,1,2,94,4,100,94,4,90,1
train,snli::4942654560.jpg#0r1n,snli,1,0,90,10,100,90,10,80,1
train,snli::4948224114.jpg#4r1n,snli,1,20,79,1,100,79,20,59,1
train,snli::494823012.jpg#2r1c,snli,1,1,99,0,100,99,1,98,1
train,snli::4951185210.jpg#0r1c,snli,2,2,16,82,100,82,16,66,2
train,snli::4951185210.jpg#0r1e,snli,0,89,9,2,100,89,9,80,0
train,snli::4951185210.jpg#0r1n,snli,1,8,90,2,100,90,8,82,1
train,snli::4952155171.jpg#3r1n,snli,1,27,72,1,100,72,27,45,1
train,snli::4952669491.jpg#1r1n,snli,1,0,90,10,100,90,10,80,1
train,snli::495340319.jpg#0r1c,snli,2,0,4,96,100,96,4,92,2
train,snli::4953949496.jpg#4r1n,snli,0,81,19,0,100,81,19,62,0
train,snli::4956464881.jpg#4r1e,snli,0,100,0,0,100,100,0,100,0
train,snli::4957739389.jpg#0r1n,snli,1,0,97,3,100,97,3,94,1
train,snli::4963375436.jpg#3r1n,snli,1,0,76,24,100,76,24,52,1
train,snli::4963720718.jpg#3r1e,snli,1,36,48,16,100,48,36,12,1
train,snli::4965595911.jpg#2r1e,snli,0,95,5,0,100,95,5,90,0
train,snli::4965595911.jpg#2r1n,snli,1,42,50,8,100,50,42,8,1
train,snli::4966265765.jpg#0r1e,snli,1,24,75,1,100,75,24,51,1
train,snli::4967473062.jpg#0r1n,snli,1,38,62,0,100,62,38,24,1
train,snli::4972988789.jpg#0r1n,snli,1,4,93,3,100,93,4,89,1
train,snli::4977898090.jpg#3r1n,snli,1,1,99,0,100,99,1,98,1
train,snli::4978987980.jpg#0r1e,snli,0,62,37,1,100,62,37,25,0
train,snli::4979886037.jpg#3r1n,snli,1,8,92,0,100,92,8,84,1
train,snli::4980149155.jpg#4r1n,snli,1,17,83,0,100,83,17,66,1
train,snli::4982004148.jpg#1r1n,snli,1,28,72,0,100,72,28,44,1
train,snli::4982419929.jpg#1r1n,snli,1,9,65,26,100,65,26,39,1
train,snli::4984550402.jpg#0r1c,snli,1,3,93,4,100,93,4,89,1
train,snli::4984550402.jpg#0r1n,snli,1,5,66,29,100,66,29,37,1
train,snli::4985197970.jpg#3r1c,snli,1,0,82,18,100,82,18,64,1
train,snli::4992006407.jpg#1r1n,snli,1,34,65,1,100,65,34,31,1
train,snli::5008951909.jpg#0r1n,snli,1,42,56,2,100,56,42,14,1
train,snli::502783522.jpg#2r1e,snli,0,53,45,2,100,53,45,8,0
train,snli::502884177.jpg#0r1e,snli,0,91,9,0,100,91,9,82,0
train,snli::504413268.jpg#1r1e,snli,1,40,59,1,100,59,40,19,1
train,snli::5045062030.jpg#4r1e,snli,0,77,22,1,100,77,22,55,0
train,snli::506442755.jpg#3r1c,snli,2,14,27,59,100,59,27,32,2
train,snli::506738508.jpg#4r1n,snli,1,23,77,0,100,77,23,54,1
train,snli::507035997.jpg#2r1c,snli,2,1,47,52,100,52,47,5,2
train,snli::5075833333.jpg#3r1c,snli,0,42,26,32,100,42,32,10,0
train,snli::5087235703.jpg#4r1n,snli,1,7,70,23,100,70,23,47,1
train,snli::5090324042.jpg#4r1c,snli,2,0,37,63,100,63,37,26,2
train,snli::5090324042.jpg#4r1n,snli,1,10,86,4,100,86,10,76,1
train,snli::512616265.jpg#0r1c,snli,1,24,59,17,100,59,24,35,1
train,snli::514905846.jpg#4r1c,snli,2,2,45,53,100,53,45,8,2
train,snli::516279719.jpg#2r1n,snli,1,6,94,0,100,94,6,88,1
train,snli::5163589087.jpg#3r1c,snli,1,1,75,24,100,75,24,51,1
train,snli::5180313655.jpg#0r2c,snli,2,0,8,92,100,92,8,84,2
train,snli::5196768578.jpg#1r1n,snli,0,97,1,2,100,97,2,95,0
train,snli::521297970.jpg#1r1e,snli,0,92,6,2,100,92,6,86,0
train,snli::5217397101.jpg#2r1e,snli,1,39,61,0,100,61,39,22,1
train,snli::5235783452.jpg#3r1n,snli,1,33,67,0,100,67,33,34,1
train,snli::5238554919.jpg#1r1c,snli,2,1,30,69,100,69,30,39,2
train,snli::5250458311.jpg#0r1c,snli,2,0,4,96,100,96,4,92,2
train,snli::5262731925.jpg#3r1c,snli,2,1,26,73,100,73,26,47,2
train,snli::5262731925.jpg#3r1n,snli,0,46,45,9,100,46,45,1,0
train,snli::5266194002.jpg#0r1c,snli,2,2,6,92,100,92,6,86,2
train,snli::526847964.jpg#0r1c,snli,1,18,58,24,100,58,24,34,1
train,snli::526847964.jpg#0r1n,snli,1,8,83,9,100,83,9,74,1
train,snli::526847964.jpg#2r1c,snli,2,0,35,65,100,65,35,30,2
train,snli::526995387.jpg#1r1c,snli,1,0,52,48,100,52,48,4,1
train,snli::526995387.jpg#1r1n,snli,1,32,67,1,100,67,32,35,1
train,snli::5280521648.jpg#0r1n,snli,1,24,75,1,100,75,24,51,1
train,snli::530472459.jpg#4r1n,snli,1,1,76,23,100,76,23,53,1
train,snli::531721856.jpg#1r1c,snli,2,0,5,95,100,95,5,90,2
train,snli::5340461911.jpg#3r1e,snli,0,60,32,8,100,60,32,28,0
train,snli::538638526.jpg#0r1c,snli,2,0,13,87,100,87,13,74,2
train,snli::539881707.jpg#0r1c,snli,1,0,51,49,100,51,49,2,1
train,snli::541552675.jpg#2r1e,snli,1,8,83,9,100,83,9,74,1
train,snli::5436986554.jpg#1r1e,snli,0,95,4,1,100,95,4,91,0
train,snli::5455508814.jpg#0r1c,snli,1,0,74,26,100,74,26,48,1
train,snli::5455508814.jpg#0r1n,snli,1,0,85,15,100,85,15,70,1
train,snli::5456862756.jpg#0r1e,snli,0,93,7,0,100,93,7,86,0
train,snli::5456862756.jpg#0r1n,snli,1,18,79,3,100,79,18,61,1
train,snli::5511460259.jpg#0r1e,snli,0,76,18,6,100,76,18,58,0
train,snli::5511460259.jpg#0r1n,snli,1,1,94,5,100,94,5,89,1
train,snli::5518763793.jpg#1r1c,snli,2,3,15,82,100,82,15,67,2
train,snli::5518763793.jpg#1r2n,snli,1,7,87,6,100,87,7,80,1
train,snli::552863655.jpg#3r1c,snli,2,0,8,92,100,92,8,84,2
train,snli::5590283636.jpg#4r1c,snli,1,1,86,13,100,86,13,73,1
train,snli::5590283636.jpg#4r1e,snli,0,48,46,6,100,48,46,2,0
train,snli::5590283636.jpg#4r1n,snli,1,0,87,13,100,87,13,74,1
train,snli::559404730.jpg#2r1n,snli,1,6,94,0,100,94,6,88,1
train,snli::5595612913.jpg#0r1e,snli,0,96,4,0,100,96,4,92,0
train,snli::560278886.jpg#1r1n,snli,1,22,76,2,100,76,22,54,1
train,snli::5615084425.jpg#0r1n,snli,1,1,84,15,100,84,15,69,1
train,snli::561940436.jpg#3r1e,snli,0,85,14,1,100,85,14,71,0
train,snli::562242613.jpg#4r1e,snli,0,65,35,0,100,65,35,30,0
train,snli::5623287052.jpg#0r1e,snli,0,64,35,1,100,64,35,29,0
train,snli::566794440.jpg#1r1c,snli,2,1,11,88,100,88,11,77,2
train,snli::5669382831.jpg#3r1n,snli,1,11,76,13,100,76,13,63,1
train,snli::5691210724.jpg#0r1e,snli,0,91,9,0,100,91,9,82,0
train,snli::5737431445.jpg#3r1n,snli,0,67,32,1,100,67,32,35,0
train,snli::5737434301.jpg#0r1e,snli,1,33,65,2,100,65,33,32,1
train,snli::574181.jpg#2r1e,snli,1,10,90,0,100,90,10,80,1
train,snli::574181.jpg#2r1n,snli,0,95,5,0,100,95,5,90,0
train,snli::578644583.jpg#4r1e,snli,1,29,70,1,100,70,29,41,1
train,snli::5847006092.jpg#0r1e,snli,1,15,85,0,100,85,15,70,1
train,snli::5852667073.jpg#2r1n,snli,1,0,96,4,100,96,4,92,1
train,snli::5897279071.jpg#0r1e,snli,0,87,12,1,100,87,12,75,0
train,snli::5914778546.jpg#0r1c,snli,2,0,24,76,100,76,24,52,2
train,snli::5954497151.jpg#0r1n,snli,1,17,80,3,100,80,17,63,1
train,snli::5960769829.jpg#3r1e,snli,0,76,3,21,100,76,21,55,0
train,snli::5964395383.jpg#1r1n,snli,1,8,87,5,100,87,8,79,1
train,snli::5971287030.jpg#4r1n,snli,0,68,23,9,100,68,23,45,0
train,snli::5971653128.jpg#0r1n,snli,1,8,63,29,100,63,29,34,1
train,snli::5985691500.jpg#0r1e,snli,0,71,24,5,100,71,24,47,0
train,snli::5988551357.jpg#3r1e,snli,0,62,38,0,100,62,38,24,0
train,snli::5988551357.jpg#3r1n,snli,1,11,89,0,100,89,11,78,1
train,snli::6029710737.jpg#0r1n,snli,0,81,18,1,100,81,18,63,0
train,snli::6029713765.jpg#3r1c,snli,2,1,43,56,100,56,43,13,2
train,snli::6029713765.jpg#3r1n,snli,1,5,82,13,100,82,13,69,1
train,snli::6059154572.jpg#4r1c,snli,1,25,74,1,100,74,25,49,1
train,snli::6082535291.jpg#1r1e,snli,0,100,0,0,100,100,0,100,0
train,snli::6083302879.jpg#0r1c,snli,1,0,66,34,100,66,34,32,1
train,snli::6085363550.jpg#0r1n,snli,1,24,72,4,100,72,24,48,1
train,snli::6087966524.jpg#2r1n,snli,1,34,66,0,100,66,34,32,1
train,snli::6141981912.jpg#0r1n,snli,1,12,87,1,100,87,12,75,1
train,snli::6146405403.jpg#0r1n,snli,1,10,80,10,100,80,10,70,1
train,snli::6167267993.jpg#2r1c,snli,2,0,25,75,100,75,25,50,2
train,snli::6199648902.jpg#3r1n,snli,1,27,67,6,100,67,27,40,1
train,snli::6208991202.jpg#1r1e,snli,0,88,6,6,100,88,6,82,0
train,snli::6222964233.jpg#3r1n,snli,1,4,96,0,100,96,4,92,1
train,snli::6233103167.jpg#3r1n,snli,1,3,85,12,100,85,12,73,1
train,snli::6272230270.jpg#0r1e,snli,0,59,38,3,100,59,38,21,0
train,snli::628483212.jpg#4r1e,snli,1,33,64,3,100,64,33,31,1
train,snli::6291644661.jpg#2r1e,snli,0,82,18,0,100,82,18,64,0
train,snli::6294503037.jpg#2r1c,snli,2,0,18,82,100,82,18,64,2
train,snli::62964059.jpg#2r1n,snli,1,1,73,26,100,73,26,47,1
train,snli::6303553615.jpg#2r1n,snli,0,67,33,0,100,67,33,34,0
train,snli::6307540579.jpg#0r1n,snli,1,4,94,2,100,94,4,90,1
train,snli::6319053071.jpg#0r1n,snli,1,3,85,12,100,85,12,73,1
train,snli::6338098558.jpg#0r1c,snli,2,0,21,79,100,79,21,58,2
train,snli::6351255882.jpg#2r1n,snli,1,44,54,2,100,54,44,10,1
train,snli::642987597.jpg#1r1n,snli,0,66,33,1,100,66,33,33,0
train,snli::6451570535.jpg#2r1c,snli,2,0,23,77,100,77,23,54,2
train,snli::6451656467.jpg#0r1e,snli,1,31,66,3,100,66,31,35,1
train,snli::6463107815.jpg#4r1e,snli,0,63,37,0,100,63,37,26,0
train,snli::6502487823.jpg#4r1c,snli,2,0,43,57,100,57,43,14,2
train,snli::6502487823.jpg#4r1e,snli,0,51,48,1,100,51,48,3,0
train,snli::6503917545.jpg#0r2c,snli,2,0,10,90,100,90,10,80,2
train,snli::652542470.jpg#3r1e,snli,1,48,50,2,100,50,48,2,1
train,snli::6526560433.jpg#1r1n,snli,1,6,85,9,100,85,9,76,1
train,snli::6553168529.jpg#3r1e,snli,1,10,89,1,100,89,10,79,1
train,snli::6617044713.jpg#4r1c,snli,1,19,58,23,100,58,23,35,1
train,snli::662492649.jpg#4r1e,snli,0,70,30,0,100,70,30,40,0
train,snli::662492649.jpg#4r1n,snli,0,66,11,23,100,66,23,43,0
train,snli::6647902055.jpg#4r1n,snli,1,14,72,14,100,72,14,58,1
