split,sample_id,subset,y,n_raters,support,top_votes,second_votes,top_margin,margin_rate,peak,entropy,Hnorm,unique_top,in_S_amb,in_S_easy
train,mnli::42388e,mnli,0,100,2,81,19,62,0.62,0.81,0.4862229646617922,0.4425792153219578,1,0,1
train,mnli::42563c,mnli,2,100,3,60,33,27,0.27,0.6,0.8585022429370206,0.7814424176683988,1,1,0
train,mnli::42563e,mnli,0,100,3,85,13,72,0.72,0.85,0.4816102578901237,0.43838054867745785,1,0,1
train,mnli::42615n,mnli,1,100,3,42,38,4,0.04,0.42,1.053919750902252,0.9593190989880149,1,1,0
train,mnli::42621c,mnli,0,100,3,50,34,16,0.16,0.5,1.0065819093461585,0.9162303386998126,1,1,0
train,mnli::42745e,mnli,0,100,3,64,31,33,0.33,0.64,0.7984770836258009,0.7268051630788016,1,0,0
train,mnli::42860n,mnli,0,100,3,75,17,58,0.58,0.75,0.719052509011915,0.6545097997070924,1,0,0
train,mnli::42983c,mnli,2,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
train,mnli::42983e,mnli,0,100,2,72,28,44,0.44,0.72,0.5929533174474745,0.5397293690992068,1,0,0
train,mnli::43094c,mnli,1,100,3,50,49,1,0.01,0.5,0.7421667371998113,0.6755492768969195,1,0,0
train,mnli::4312n,mnli,1,100,3,87,11,76,0.76,0.87,0.4421986991395839,0.4025066019202083,1,0,1
train,mnli::43168c,mnli,2,100,3,66,29,37,0.37,0.66,0.7830103699328681,0.7127267535684877,1,0,0
train,mnli::43178e,mnli,0,100,3,47,28,19,0.19,0.47,1.0578645941182567,0.9629098500261152,1,1,0
train,mnli::43245n,mnli,1,100,3,73,14,59,0.59,0.73,0.7702233513336298,0.701087507647854,1,0,0
train,mnli::43267c,mnli,2,100,3,47,40,7,0.07,0.47,0.9866056150687895,0.8980471320459101,1,1,0
train,mnli::43365c,mnli,2,100,3,71,25,46,0.46,0.71,0.7184967426269115,0.6540039193426217,1,0,0
train,mnli::43440n,mnli,1,100,3,64,21,43,0.43,0.64,0.897927770550651,0.8173290794327848,1,0,0
train,mnli::43764n,mnli,1,100,3,64,35,29,0.29,0.64,0.6991131911166066,0.6363602504066004,1,0,0
train,mnli::43891n,mnli,2,100,2,50,50,0,0.0,0.5,0.6931471805599453,0.6309297535714574,0,0,0
train,mnli::43897c,mnli,2,100,3,62,37,25,0.25,0.62,0.7103072395817716,0.6465495124243554,1,0,0
train,mnli::43897e,mnli,0,100,3,61,36,25,0.25,0.61,0.7745119423381286,0.7049911514071078,1,0,0
train,mnli::44138c,mnli,2,100,2,50,50,0,0.0,0.5,0.6931471805599453,0.6309297535714574,0,0,0
train,mnli::44138e,mnli,0,100,3,50,45,5,0.05,0.5,0.8556886672556694,0.7788813907161496,1,1,0
train,mnli::44493n,mnli,1,100,3,59,24,35,0.35,0.59,0.9550439063106533,0.8693184266748827,1,1,0
train,mnli::44550n,mnli,1,100,3,66,21,45,0.45,0.66,0.8672049278587319,0.7893639428611144,1,0,0
train,mnli::44648c,mnli,1,100,3,46,44,2,0.02,0.46,0.9486931953796682,0.8635377604685323,1,1,0
train,mnli::44648e,mnli,0,100,3,63,33,30,0.3,0.63,0.7856960386326917,0.715171354568791,1,0,0
train,mnli::44747n,mnli,1,100,3,69,28,41,0.41,0.69,0.7176610663068821,0.6532432539753678,1,0,0
train,mnli::44834e,mnli,0,100,3,45,38,7,0.07,0.45,1.0282430564058642,0.9359471644472893,1,1,0
train,mnli::44834n,mnli,0,100,3,40,38,2,0.02,0.4,1.0673063239076608,0.9715040828476419,1,1,0
train,mnli::44861e,mnli,0,100,3,61,35,26,0.26,0.61,0.7977135328762811,0.7261101492350682,1,0,0
train,mnli::44861n,mnli,0,100,3,81,18,63,0.63,0.81,0.5253994542821062,0.4782391929359067,1,0,1
train,mnli::44957n,mnli,0,100,3,74,23,51,0.51,0.74,0.666039978693258,0.6062557151083064,1,0,0
train,mnli::45089c,mnli,2,100,2,54,46,8,0.08,0.54,0.6899437584583995,0.628013873115187,1,0,0
train,mnli::45108n,mnli,0,100,2,54,46,8,0.08,0.54,0.6899437584583995,0.628013873115187,1,0,0
train,mnli::45298e,mnli,1,100,3,72,25,47,0.47,0.72,0.6882932554194381,0.6265115205054576,1,0,0
train,mnli::45306n,mnli,1,100,3,68,30,38,0.38,0.68,0.7016827883584933,0.6386991986127977,1,0,0
train,mnli::45442c,mnli,2,100,3,80,14,66,0.66,0.8,0.6225752839491665,0.566692444978873,1,0,0
train,mnli::45605e,mnli,1,100,3,58,40,18,0.18,0.58,0.7606985146143947,0.6924176276387906,1,0,0
train,mnli::45605n,mnli,0,100,3,50,48,2,0.02,0.5,0.7771192544270318,0.7073644291464858,1,1,0
train,mnli::45749n,mnli,1,100,3,64,26,38,0.38,0.64,0.8661214034529114,0.7883776764439291,1,0,0
train,mnli::45769c,mnli,1,100,3,55,25,30,0.3,0.55,0.9972715231823841,0.9077556599985014,1,1,0
train,mnli::45774c,mnli,1,100,3,63,31,32,0.32,0.63,0.8229537068173471,0.7490847456431111,1,0,0
train,mnli::4591c,mnli,2,100,3,50,36,14,0.14,0.5,0.9896238392836827,0.9007944381210609,1,1,0
train,mnli::4592e,mnli,0,100,3,67,19,48,0.48,0.67,0.8591146988083842,0.7819998990270919,1,0,0
train,mnli::45957e,mnli,0,100,3,43,32,11,0.11,0.43,1.074099691126897,0.9776876721714716,1,1,0
train,mnli::46003n,mnli,0,100,3,69,30,39,0.39,0.69,0.6632774833173358,0.6037411834537667,1,0,0
train,mnli::46059c,mnli,2,100,3,61,27,34,0.34,0.61,0.9094723770466426,0.8278374331214073,1,0,0
train,mnli::46059n,mnli,1,100,3,53,41,12,0.12,0.53,0.8708453563030173,0.792677603632831,1,1,0
train,mnli::46063n,mnli,0,100,3,86,13,73,0.73,0.86,0.4409880947400749,0.4014046623078482,1,0,1
train,mnli::46198c,mnli,2,100,3,52,45,7,0.07,0.52,0.804566963269062,0.732348410415534,1,1,0
train,mnli::46198n,mnli,1,100,3,74,24,50,0.5,0.74,0.6435661541222999,0.5857991584114902,1,0,0
train,mnli::46257n,mnli,0,100,2,82,18,64,0.64,0.82,0.4713934868100942,0.4290808428709484,1,0,1
train,mnli::46300n,mnli,1,100,2,65,35,30,0.3,0.65,0.6474466390346325,0.589331327997029,1,0,0
train,mnli::46359n,mnli,0,100,3,76,20,56,0.56,0.76,0.6592146182148859,0.6000430042650235,1,0,0
train,mnli::46382n,mnli,0,100,3,52,45,7,0.07,0.52,0.804566963269062,0.732348410415534,1,1,0
train,mnli::46576e,mnli,0,100,3,68,25,43,0.43,0.68,0.7949722798174168,0.7236149531707792,1,0,0
train,mnli::46650n,mnli,1,100,3,56,34,22,0.22,0.56,0.9217521515075082,0.8390149655298177,1,1,0
train,mnli::46975e,mnli,0,100,3,60,35,25,0.25,0.6,0.8237197315118312,0.7497820113685953,1,1,0
train,mnli::47011e,mnli,0,100,3,82,17,65,0.65,0.82,0.5100141347418471,0.4642348715761745,1,0,1
train,mnli::47090c,mnli,1,100,3,39,37,2,0.02,0.39,1.0776085970356593,0.9808816159721696,1,1,0
train,mnli::47260n,mnli,1,100,3,86,11,75,0.75,0.86,0.47770466254221067,0.43482552258845614,1,0,1
train,mnli::47404e,mnli,1,100,3,68,21,47,0.47,0.68,0.8327867545385992,0.7580351713962883,1,0,0
train,mnli::47408n,mnli,1,100,3,49,47,2,0.02,0.49,0.8331570926653611,0.7583722676863826,1,1,0
train,mnli::47639c,mnli,2,100,3,52,46,6,0.06,0.52,0.7754854663295665,0.7058772911321769,1,1,0
train,mnli::47714e,mnli,0,100,2,92,8,84,0.84,0.92,0.2787693717685874,0.2537468173658883,1,0,1
train,mnli::47798n,mnli,1,100,2,72,28,44,0.44,0.72,0.5929533174474745,0.5397293690992068,1,0,0
train,mnli::47877c,mnli,1,100,3,57,22,35,0.35,0.57,0.9812519116616495,0.8931739811970055,1,1,0
train,mnli::4795n,mnli,0,100,3,77,20,57,0.57,0.77,0.6283351877899133,0.5719353353963192,1,0,0
train,mnli::4796c,mnli,2,100,3,57,40,17,0.17,0.57,0.7921208130167801,0.7210194362354155,1,1,0
train,mnli::48222n,mnli,0,100,3,72,25,47,0.47,0.72,0.6882932554194381,0.6265115205054576,1,0,0
train,mnli::48223n,mnli,0,100,3,83,13,70,0.7,0.83,0.5486372906021197,0.49939118309631686,1,0,1
train,mnli::48300c,mnli,0,100,3,41,37,4,0.04,0.41,1.0665366712221327,0.9708035147823956,1,1,0
train,mnli::48376n,mnli,0,100,3,63,36,27,0.27,0.63,0.7049284905172262,0.6416535640356238,1,0,0
train,mnli::48454c,mnli,1,100,3,43,40,3,0.03,0.43,1.0306560861047283,0.9381435987342109,1,1,0
train,mnli::48557c,mnli,2,100,3,91,8,83,0.83,0.91,0.33393271172337097,0.3039586532644838,1,0,1
train,mnli::48908e,mnli,0,100,3,69,20,49,0.49,0.69,0.8207217630973636,0.7470531429175586,1,0,0
train,mnli::48970n,mnli,0,100,3,67,24,43,0.43,0.67,0.8275429997523774,0.7532621000950571,1,0,0
train,mnli::49172n,mnli,0,100,3,86,13,73,0.73,0.86,0.4409880947400749,0.4014046623078482,1,0,1
train,mnli::49227n,mnli,1,100,3,57,40,17,0.17,0.57,0.79212081301678,0.7210194362354154,1,1,0
train,mnli::49396e,mnli,0,100,3,72,24,48,0.48,0.72,0.7077858865682289,0.6442544780072551,1,0,0
train,mnli::49611e,mnli,1,100,3,52,45,7,0.07,0.52,0.804566963269062,0.732348410415534,1,1,0
train,mnli::49703n,mnli,1,100,3,63,25,38,0.38,0.63,0.8920875541698154,0.8120130853909596,1,0,0
train,mnli::49748n,mnli,0,100,3,78,18,60,0.6,0.78,0.6312186103041044,0.574559939675675,1,0,0
train,mnli::49807n,mnli,1,100,3,67,28,39,0.39,0.67,0.7745369725253819,0.7050139348653955,1,0,0
train,mnli::49894n,mnli,1,100,3,54,41,13,0.13,0.54,0.848082357872912,0.771957829546104,1,1,0
train,mnli::49970c,mnli,1,100,3,44,44,0,0.0,0.44,0.9768945101654615,0.8892077034290127,0,0,0
train,mnli::50293n,mnli,1,100,3,53,32,21,0.21,0.53,0.9856724527442227,0.897197731093279,1,1,0
train,mnli::50314c,mnli,2,100,3,73,18,55,0.55,0.73,0.7551176655681964,0.6873377199190579,1,0,0
train,mnli::50415n,mnli,1,100,3,65,27,38,0.38,0.65,0.8355871834003715,0.7605842315976514,1,0,0
train,mnli::50480n,mnli,0,100,3,67,29,38,0.38,0.67,0.756058565855271,0.6881941642686976,1,0,0
train,mnli::50484c,mnli,2,100,3,64,28,36,0.36,0.64,0.8441124264544575,0.7683442422420085,1,0,0
train,mnli::50531e,mnli,1,100,3,54,43,11,0.11,0.54,0.800844382435108,0.7289599713161798,1,1,0
train,mnli::5087e,mnli,0,100,3,75,23,52,0.52,0.75,0.6320274875609552,0.5752962114843869,1,0,0
train,mnli::50945e,mnli,0,100,3,51,44,7,0.07,0.51,0.8544237787529453,0.7777300395836608,1,1,0
train,mnli::51299n,mnli,0,100,3,73,26,47,0.47,0.73,0.6260296940641805,0.5698367845704152,1,0,0
train,mnli::51347c,mnli,1,100,3,76,12,64,0.64,0.76,0.7174352514213597,0.653037708408609,1,0,0
train,mnli::51353c,mnli,2,100,3,56,29,27,0.27,0.56,0.9682499183149988,0.881339056828543,1,1,0
train,mnli::51353e,mnli,0,100,3,79,16,63,0.63,0.79,0.6292202913590744,0.5727409913845971,1,0,0
train,mnli::51356c,mnli,1,100,3,49,32,17,0.17,0.49,1.029699344976348,0.937272735429432,1,1,0
train,mnli::51356n,mnli,1,100,3,79,20,59,0.59,0.79,0.5541599278283462,0.5044181041340579,1,0,0
train,mnli::51410c,mnli,1,100,3,49,47,2,0.02,0.49,0.8331570926653611,0.7583722676863826,1,1,0
train,mnli::5193n,mnli,0,100,2,99,1,98,0.98,0.99,0.056001534354847345,0.050974793321072506,1,0,1
train,mnli::52171c,mnli,0,100,3,84,8,76,0.76,0.84,0.5505734282909343,0.5011535315688265,1,0,1
train,mnli::52278e,mnli,0,100,3,88,11,77,0.77,0.88,0.4013453092394489,0.36532024389242485,1,0,1
train,mnli::522n,mnli,0,100,3,51,48,3,0.03,0.51,0.7417626280628976,0.6751814409086623,1,0,0
train,mnli::52542n,mnli,1,100,3,83,16,67,0.67,0.83,0.49391828595855014,0.44958379862776376,1,0,1
train,mnli::5266n,mnli,0,100,3,61,25,36,0.36,0.61,0.9233501464791851,0.8404695232369904,1,0,0
train,mnli::52720c,mnli,1,100,3,65,29,36,0.36,0.65,0.8077971017061665,0.7352886091284216,1,0,0
train,mnli::52761e,mnli,0,100,3,65,34,31,0.31,0.65,0.6928558821864323,0.6306646023652333,1,0,0
train,mnli::52784n,mnli,1,100,3,83,11,72,0.72,0.83,0.566258433355411,0.5154306384483538,1,0,0
train,mnli::52806e,mnli,0,100,3,74,24,50,0.5,0.74,0.6435661541222999,0.5857991584114902,1,0,0
train,mnli::52806n,mnli,0,100,3,76,18,58,0.58,0.76,0.6860403627954867,0.6244608492657587,1,0,0
train,mnli::52854n,mnli,0,100,2,53,47,6,0.06,0.53,0.6913460990017393,0.629290338486824,1,0,0
train,mnli::53027n,mnli,1,100,3,45,33,12,0.12,0.45,1.0582952305686795,0.9633018322157053,1,1,0
train,mnli::53059e,mnli,0,100,2,95,5,90,0.9,0.95,0.1985152433458726,0.18069636157678548,1,0,1
train,mnli::53171n,mnli,0,100,3,53,42,11,0.11,0.53,0.8506223365047471,0.7742698177315943,1,1,0
train,mnli::53211n,mnli,1,100,3,59,28,31,0.31,0.59,0.93296241476466,0.8492189868872908,1,1,0
train,mnli::53283n,mnli,0,100,3,59,29,30,0.3,0.59,0.9247185054130793,0.8417150572147262,1,1,0
train,mnli::5329c,mnli,2,100,3,80,15,65,0.65,0.8,0.6128694524619496,0.5578578164321782,1,0,0
train,mnli::53438c,mnli,1,100,3,49,27,22,0.22,0.49,1.0455693668092085,0.951718251829126,1,1,0
train,mnli::53468n,mnli,1,100,3,56,36,20,0.2,0.56,0.8945510979978214,0.8142554996197251,1,1,0
train,mnli::53499n,mnli,0,100,3,66,32,34,0.34,0.66,0.7170996237435391,0.6527322069307151,1,0,0
train,mnli::53619c,mnli,2,100,3,64,29,35,0.35,0.64,0.8307555115079519,0.7561862543109807,1,0,0
train,mnli::53628c,mnli,2,100,3,47,37,10,0.1,0.47,1.0159469899476359,0.9247548024237994,1,1,0
train,mnli::53866e,mnli,0,100,3,74,22,52,0.52,0.74,0.6846809028333807,0.6232234154812212,1,0,0
train,mnli::53923c,mnli,1,100,3,85,14,71,0.71,0.85,0.45944859182518627,0.418208130897747,1,0,1
train,mnli::53953n,mnli,0,100,3,90,9,81,0.81,0.9,0.35759127073059305,0.32549360171832303,1,0,1
train,mnli::54043c,mnli,2,100,3,50,40,10,0.1,0.5,0.9433483923290393,0.858672711073255,1,1,0
train,mnli::54327n,mnli,1,100,3,57,42,15,0.15,0.57,0.730809723643383,0.6652116776605257,1,0,0
train,mnli::54383c,mnli,2,100,3,50,47,3,0.03,0.5,0.8066309418102475,0.7342271246466371,1,1,0
train,mnli::54454c,mnli,1,100,3,49,49,0,0.0,0.49,0.7773233502284784,0.7075502051509525,0,0,0
train,mnli::54458n,mnli,0,100,2,81,19,62,0.62,0.81,0.4862229646617922,0.4425792153219578,1,0,1
train,mnli::54489e,mnli,0,100,3,62,25,37,0.37,0.62,0.9081844945730846,0.8266651519746897,1,0,0
train,mnli::54811c,mnli,1,100,3,61,22,39,0.39,0.61,0.9358615206139853,0.85185786675349,1,0,0
train,mnli::54811n,mnli,0,100,3,65,29,36,0.36,0.65,0.8077971017061665,0.7352886091284216,1,0,0
train,mnli::54822c,mnli,1,100,3,54,44,10,0.1,0.54,0.7722124183081494,0.7028980344324497,1,0,0
train,mnli::54822n,mnli,1,100,3,78,15,63,0.63,0.78,0.6645160605710063,0.6048685850552654,1,0,0
train,mnli::54892n,mnli,0,100,3,88,10,78,0.78,0.88,0.4209923363366662,0.38320373864291246,1,0,1
train,mnli::54904e,mnli,1,100,3,62,32,30,0.3,0.62,0.8298058102105388,0.755321798936497,1,0,0
train,mnli::5507c,mnli,2,100,3,62,25,37,0.37,0.62,0.9081844945730846,0.8266651519746897,1,0,0
train,mnli::5507n,mnli,1,100,3,56,31,25,0.25,0.56,0.9529937893160126,0.8674523297671864,1,1,0
train,mnli::55110c,mnli,2,100,3,56,40,16,0.16,0.56,0.8199696830860377,0.7463685701896878,1,1,0
train,mnli::55161n,mnli,1,100,3,68,28,40,0.4,0.68,0.7474359091744861,0.6803454839201113,1,0,0
train,mnli::55241e,mnli,1,100,3,51,29,22,0.22,0.51,1.0242768678918097,0.9323369840816,1,1,0
train,mnli::55262c,mnli,0,100,3,72,24,48,0.48,0.72,0.7077858865682289,0.6442544780072551,1,0,0
train,mnli::55339c,mnli,1,100,3,43,40,3,0.03,0.43,1.0306560861047283,0.9381435987342109,1,1,0
train,mnli::55561n,mnli,0,100,3,61,23,38,0.38,0.61,0.9327592636203021,0.8490340707467621,1,0,0
train,mnli::55808n,mnli,0,100,3,68,26,42,0.42,0.68,0.7812942784290702,0.7111646997652498,1,0,0
train,mnli::55864e,mnli,1,100,3,52,34,18,0.18,0.52,0.9820928478101181,0.8939394342664301,1,1,0
train,mnli::55888c,mnli,1,100,3,52,41,11,0.11,0.52,0.891745194543111,0.8117014562291199,1,1,0
train,mnli::56075n,mnli,0,100,3,49,48,1,0.01,0.49,0.8070433860180533,0.734602547543377,1,1,0
train,mnli::56138c,mnli,1,100,3,59,25,34,0.34,0.59,0.9510899423083017,0.8657193735392719,1,1,0
train,mnli::56163c,mnli,2,100,3,60,38,22,0.22,0.6,0.7524177643476055,0.6848801639200583,1,0,0
train,mnli::56258c,mnli,2,100,3,77,20,57,0.57,0.77,0.6283351877899134,0.5719353353963194,1,0,0
train,mnli::56320c,mnli,2,100,3,42,42,0,0.0,0.42,1.021913511071697,0.9301857639974175,0,0,0
train,mnli::56634c,mnli,2,100,3,72,26,46,0.46,0.72,0.6650025367997473,0.6053113948014869,1,0,0
train,mnli::56649n,mnli,0,100,3,91,5,86,0.86,0.91,0.36436436499125713,0.3316587378000206,1,0,1
train,mnli::56759n,mnli,0,100,3,55,43,12,0.12,0.55,0.7699579407508016,0.7008459205242019,1,0,0
train,mnli::56895c,mnli,0,100,3,52,28,24,0.24,0.52,1.0183597347658937,0.9269509774012182,1,1,0
train,mnli::56909n,mnli,0,100,3,52,47,5,0.05,0.52,0.7409540795220216,0.6744454683101251,1,0,0
train,mnli::5698c,mnli,1,100,3,60,39,21,0.21,0.6,0.7197744066642688,0.6551668992678747,1,0,0
train,mnli::57003n,mnli,1,100,3,68,18,50,0.5,0.68,0.846170003900893,0.7702171299455768,1,0,0
train,mnli::57151c,mnli,2,100,3,49,37,12,0.12,0.49,0.992670586089385,0.9035677065772111,1,1,0
train,mnli::57151n,mnli,1,100,3,50,36,14,0.14,0.5,0.9896238392836826,0.9007944381210607,1,1,0
train,mnli::57163c,mnli,2,100,3,64,28,36,0.36,0.64,0.8441124264544575,0.7683442422420085,1,0,0
train,mnli::57163n,mnli,0,100,2,67,33,34,0.34,0.67,0.6341786357122057,0.5772542709139409,1,0,0
train,mnli::57244n,mnli,1,100,3,73,23,50,0.5,0.73,0.6965193498412658,0.6339992343301414,1,0,0
train,mnli::57369n,mnli,1,100,3,68,25,43,0.43,0.68,0.7949722798174168,0.7236149531707792,1,0,0
train,mnli::57454c,mnli,1,100,2,63,37,26,0.26,0.63,0.6589556806830628,0.5998073091663122,1,0,0
train,mnli::57454e,mnli,1,100,3,45,40,5,0.05,0.45,1.0104127537805414,0.9197173235750931,1,1,0
train,mnli::575e,mnli,0,100,3,72,27,45,0.45,0.72,0.6360946264753627,0.5789982808644212,1,0,0
train,mnli::57816e,mnli,2,100,3,58,32,26,0.26,0.58,0.9108192416758512,0.8290634021398692,1,1,0
train,mnli::57816n,mnli,1,100,3,48,45,3,0.03,0.48,0.8977818699217879,0.817196274957204,1,1,0
train,mnli::5783c,mnli,2,100,3,80,17,63,0.63,0.8,0.584944241099386,0.5324391936381274,1,0,0
train,mnli::58016c,mnli,2,100,3,59,37,22,0.22,0.59,0.8079316919605581,0.7354111184574906,1,1,0
train,mnli::58053e,mnli,0,100,3,71,28,43,0.43,0.71,0.6456502104397004,0.5876961482220876,1,0,0
train,mnli::58331c,mnli,1,100,3,74,24,50,0.5,0.74,0.6435661541222999,0.5857991584114902,1,0,0
train,mnli::58353c,mnli,2,100,3,51,45,6,0.06,0.51,0.8314892184572458,0.7568541031570768,1,1,0
train,mnli::58357c,mnli,1,100,3,76,20,56,0.56,0.76,0.6592146182148859,0.6000430042650235,1,0,0
train,mnli::58377n,mnli,0,100,3,70,29,41,0.41,0.7,0.6547077258574627,0.5959406540511123,1,0,0
train,mnli::58557c,mnli,1,100,3,63,24,39,0.39,0.63,0.898818972607919,0.8181402865041607,1,0,0
train,mnli::58557e,mnli,0,100,3,77,16,61,0.61,0.77,0.6806121051685179,0.6195198362414553,1,0,0
train,mnli::58954c,mnli,2,100,3,54,43,11,0.11,0.54,0.8008443824351081,0.72895997131618,1,1,0
train,mnli::59069c,mnli,1,100,3,46,32,14,0.14,0.46,1.0549303149683658,0.9602389540420112,1,1,0
train,mnli::59208n,mnli,1,100,3,48,39,9,0.09,0.48,0.9847612422917418,0.8963683115957186,1,1,0
train,mnli::59234e,mnli,0,100,3,76,22,54,0.54,0.76,0.6199205640204514,0.5642760147640484,1,0,0
train,mnli::5941e,mnli,0,100,3,81,17,64,0.64,0.81,0.5501571586026602,0.5007746265697037,1,0,1
train,mnli::59517n,mnli,1,100,3,74,17,57,0.57,0.74,0.7407655365671894,0.6742738491167326,1,0,0
train,mnli::59688n,mnli,0,100,3,85,9,76,0.76,0.85,0.5236608378573794,0.4766566360660627,1,0,1
train,mnli::59757c,mnli,2,100,3,58,38,20,0.2,0.58,0.812378724730346,0.7394589821266465,1,1,0
train,mnli::59934c,mnli,0,100,3,64,22,42,0.42,0.64,0.8939876467529356,0.8137426241943384,1,0,0
train,mnli::59934n,mnli,1,100,3,54,30,24,0.24,0.54,0.9871453907863716,0.898538457077634,1,1,0
train,mnli::60212c,mnli,2,100,3,50,48,2,0.02,0.5,0.7771192544270318,0.7073644291464858,1,1,0
train,mnli::60436n,mnli,0,100,3,50,48,2,0.02,0.5,0.7771192544270318,0.7073644291464858,1,1,0
train,mnli::60543n,mnli,0,100,3,82,17,65,0.65,0.82,0.5100141347418471,0.4642348715761745,1,0,1
train,mnli::6059c,mnli,2,100,2,61,39,22,0.22,0.61,0.6687480868518094,0.6087207413841681,1,0,0
train,mnli::60732n,mnli,0,100,3,70,28,42,0.42,0.7,0.6843433100932841,0.6229161253265608,1,0,0
train,mnli::6105e,mnli,0,100,3,74,22,52,0.52,0.74,0.6846809028333807,0.6232234154812212,1,0,0
train,mnli::6105n,mnli,1,100,3,69,29,40,0.4,0.69,0.693257963508706,0.6310305925570608,1,0,0
train,mnli::61198c,mnli,1,100,3,35,34,1,0.01,0.35,1.0972997527069064,0.9988052782817544,1,1,0
train,mnli::61198n,mnli,0,100,3,59,40,19,0.19,0.59,0.7238713124381424,0.6588960636110485,1,0,0
train,mnli::61216c,mnli,2,100,3,63,20,43,0.43,0.63,0.9142025851610709,0.8321430540972685,1,0,0
train,mnli::61285n,mnli,1,100,3,63,34,29,0.29,0.63,0.7630743613318876,0.6945802165175051,1,0,0
train,mnli::61369n,mnli,1,100,3,76,23,53,0.53,0.76,0.5926491777067754,0.5394525291768463,1,0,0
train,mnli::61379c,mnli,1,100,3,53,37,16,0.16,0.53,0.9346173348276992,0.8507253600456007,1,1,0
train,mnli::61429c,mnli,2,100,3,57,41,16,0.16,0.57,0.7642034723624327,0.6956079776687244,1,0,0
train,mnli::61466n,mnli,0,100,3,70,29,41,0.41,0.7,0.6547077258574627,0.5959406540511123,1,0,0
train,mnli::61494e,mnli,0,100,3,61,34,27,0.27,0.61,0.8181026548511716,0.7446691278530929,1,0,0
train,mnli::61524e,mnli,0,100,3,78,20,58,0.58,0.78,0.5939279028482127,0.5406164749606566,1,0,0
train,mnli::61524n,mnli,0,100,3,71,21,50,0.5,0.71,0.7729624380324518,0.7035807318062536,1,0,0
train,mnli::61726n,mnli,0,100,3,88,10,78,0.78,0.88,0.4209923363366662,0.38320373864291246,1,0,1
train,mnli::61735n,mnli,0,100,3,67,31,36,0.36,0.67,0.7096271539945498,0.6459304718454026,1,0,0
train,mnli::61767n,mnli,1,100,3,63,21,42,0.42,0.63,0.912031400881142,0.8301667569974417,1,0,0
train,mnli::61818n,mnli,0,100,3,63,32,31,0.31,0.63,0.8054879238438082,0.7331867048568448,1,0,0
train,mnli::62177e,mnli,0,100,3,83,10,73,0.73,0.83,0.5710602617836387,0.5198014510432585,1,0,0
train,mnli::62177n,mnli,1,100,3,39,33,6,0.06,0.39,1.0895163858645338,0.9917205524666002,1,1,0
train,mnli::62238c,mnli,1,100,3,59,32,27,0.27,0.59,0.8926373932275447,0.8125135704696363,1,1,0
train,mnli::62238e,mnli,0,100,3,61,38,23,0.23,0.61,0.7152543881463449,0.6510526011077807,1,0,0
train,mnli::62273n,mnli,0,100,3,46,46,0,0.0,0.46,0.9164647778837371,0.8342021906516291,0,0,0
train,mnli::62287n,mnli,1,100,3,55,28,27,0.27,0.55,0.9864734027716185,0.8979267872267827,1,1,0
train,mnli::62332n,mnli,1,100,3,57,40,17,0.17,0.57,0.7921208130167801,0.7210194362354155,1,1,0
train,mnli::62414n,mnli,1,100,3,86,9,77,0.77,0.86,0.49620940362810995,0.451669263803415,1,0,1
train,mnli::62452e,mnli,0,100,3,80,10,70,0.7,0.8,0.639031859650177,0.5816718657178868,1,0,0
train,mnli::62485n,mnli,1,100,3,64,35,29,0.29,0.64,0.6991131911166066,0.6363602504066004,1,0,0
train,mnli::62982n,mnli,1,100,3,52,47,5,0.05,0.52,0.7409540795220216,0.6744454683101251,1,0,0
train,mnli::63013n,mnli,0,100,3,47,45,2,0.02,0.47,0.9162473694533331,0.8340042969700759,1,1,0
train,mnli::63028e,mnli,0,100,2,79,21,58,0.58,0.79,0.5139566706172256,0.4678235223823276,1,0,0
train,mnli::63100e,mnli,0,100,3,44,28,16,0.16,0.44,1.0740922213659423,0.9776808729020371,1,1,0
train,mnli::63100n,mnli,2,100,3,39,35,4,0.04,0.39,1.0849042225906491,0.9875223805351027,1,1,0
train,mnli::63218n,mnli,1,100,3,74,23,51,0.51,0.74,0.666039978693258,0.6062557151083064,1,0,0
train,mnli::63453e,mnli,0,100,2,86,14,72,0.72,0.86,0.40496348506393853,0.3686136494567082,1,0,1
